cust_id,region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,loglong,lninc,custcat,churn
C00788,R2,26,26,N,2,14,E2,6,N,Y,1,Y,Y,N,Y,7.8,36.5,38.7,0,27.9,204.25,884.2,914.5,0,764.55,Y,N,Y,Y,Y,N,Y,Y,Y,2.054,2.639,C4,Y
C00789,R3,22,51,N,27,49,E3,1,N,N,1,N,Y,Y,N,9,0,30.45,17.5,0,150.7,0,649.1,370,0,N,N,Y,N,N,N,Y,N,Y,2.197,3.892,C1,N
C00790,R3,26,45,N,18,33,E1,9,N,N,1,Y,N,Y,N,9.6,24.25,0,11.25,0,285.35,563.5,0,295,0,N,N,N,N,N,N,N,Y,N,2.262,3.497,C1,N
C00791,R2,67,60,Y,32,93,E1,21,N,N,4,N,Y,Y,N,18.85,0,32,42.75,0,1200.7,0,2189.8,2665,0,Y,N,N,N,N,N,N,N,Y,2.937,4.533,C2,N
C00792,R1,37,54,Y,35,183,E2,22,N,N,3,Y,N,Y,N,7.3,20.5,0,7.5,0,257.6,769.4,0,260,0,N,N,N,N,Y,Y,N,Y,N,1.988,5.209,C3,N
C00793,R2,5,69,N,0,11,E2,14,Y,N,1,Y,N,Y,N,6.65,9.75,0,8,0,35.2,44.8,0,30,0,N,N,N,N,N,N,N,N,N,1.895,2.398,C1,N
C00794,R1,20,41,Y,7,67,E4,14,N,Y,4,N,N,N,N,7.25,0,0,0,0,149.1,0,0,0,0,N,N,N,N,N,N,N,N,N,1.981,4.205,C1,N
C00795,R2,30,43,N,18,53,E4,6,N,N,1,N,Y,N,N,7,0,26.8,0,0,232.9,0,738.9,0,0,N,N,N,Y,N,N,N,Y,Y,1.946,3.97,C1,N
C00796,R2,56,44,N,24,87,E2,19,N,N,1,Y,N,Y,N,14.75,42.25,0,16.25,0,822.25,2396.65,0,830,0,N,N,N,N,Y,Y,Y,Y,N,2.691,4.466,C3,N
C00797,R2,32,65,N,6,9,E2,30,Y,Y,1,N,N,N,N,6.25,0,0,0,0,201.35,0,0,0,0,Y,N,N,Y,N,N,N,N,Y,1.833,2.197,C2,N
C00798,R3,60,45,Y,23,117,E4,11,N,N,3,Y,Y,Y,Y,12.4,28,51.7,19.5,52.9,755.7,1721.25,3035.75,1135,3094.65,Y,Y,Y,Y,Y,Y,Y,Y,Y,2.518,4.762,C4,N
C00799,R3,71,60,Y,39,508,E4,35,N,N,4,Y,N,Y,N,23.55,48.25,0,21,0,1665.6,3474.05,0,1465,0,Y,Y,Y,N,Y,Y,Y,Y,N,3.159,6.23,C4,N
C00800,R3,45,66,N,11,87,E3,25,Y,Y,1,N,N,Y,N,6.05,0,0,21.25,0,306.9,0,0,880,0,N,N,N,N,Y,N,N,N,N,1.8,4.466,C1,N
C00801,R2,17,38,Y,19,18,E4,0,N,Y,4,N,N,N,N,8.55,0,0,0,0,162.25,0,0,0,0,Y,N,N,N,N,N,N,N,N,2.146,2.89,C2,N
C00802,R3,57,57,Y,19,130,E3,27,N,Y,2,N,Y,Y,N,13.55,0,30.65,12.75,0,849,0,1761.4,685,0,Y,N,N,Y,N,N,N,N,Y,2.606,4.868,C2,N
C00803,R1,72,52,Y,21,63,E1,24,N,N,3,Y,N,Y,N,41.95,25.75,0,33.25,0,3114.75,1871.95,0,2305,0,Y,N,N,N,Y,Y,Y,Y,N,3.736,4.143,C3,N
C00804,R3,22,57,Y,7,264,E1,35,N,Y,2,N,N,Y,N,3,0,0,6,0,68.35,0,0,105,0,N,N,N,N,Y,N,Y,Y,N,1.099,5.576,C3,N
C00805,R3,32,23,Y,2,26,E3,1,N,Y,6,Y,Y,Y,N,11,24,31.1,28.25,0,325,796.95,856.2,880,0,Y,Y,N,Y,Y,Y,Y,Y,N,2.398,3.258,C4,N
C00806,R1,53,35,N,15,59,E3,5,N,Y,1,Y,N,Y,N,16.85,23.25,0,18.5,0,888.45,1250.7,0,995,0,N,N,Y,N,N,Y,Y,N,N,2.824,4.078,C3,N
C00807,R1,47,35,Y,13,70,E4,9,N,Y,2,Y,Y,N,Y,10.75,33,47.4,0,45.85,551,1556.2,2138.25,0,2168.4,Y,Y,Y,Y,Y,Y,N,Y,Y,2.375,4.248,C4,Y
C00808,R3,63,56,N,17,71,E3,18,N,Y,1,N,N,Y,N,18.4,0,0,24.75,0,1162.9,0,0,1510,0,N,N,N,N,N,N,N,Y,N,2.912,4.263,C1,N
C00809,R1,56,38,Y,8,56,E4,10,N,N,2,Y,Y,Y,Y,25.1,26.75,44.95,11.5,27.4,1418.35,1435.25,2451.85,645,1553.5,N,N,Y,Y,Y,Y,N,N,Y,3.223,4.025,C4,N
C00810,R2,61,45,N,21,80,E2,13,N,Y,1,N,N,Y,N,18.1,0,0,35.25,0,1114.75,0,0,2200,0,Y,N,N,N,N,N,N,N,N,2.896,4.382,C2,N
C00811,R2,7,43,N,4,69,E3,5,N,Y,1,N,N,N,N,4.45,0,0,0,0,36.85,0,0,0,0,N,N,N,N,N,N,N,N,N,1.493,4.234,C1,N
C00812,R2,35,38,N,7,90,E2,18,N,N,4,Y,N,Y,N,6.8,17.75,0,14,0,245.95,558.35,0,425,0,Y,N,Y,Y,N,Y,N,N,Y,1.917,4.5,C2,N
C00813,R2,47,25,N,2,28,E2,6,N,N,1,Y,Y,Y,Y,7.75,19.75,35.15,17,31.15,315.9,859.6,1535.05,770,1448.4,N,Y,Y,N,Y,Y,Y,Y,Y,2.048,3.332,C4,N
C00814,R3,12,34,N,2,44,E2,7,N,N,1,N,N,N,N,4.05,0,0,0,0,48.85,0,0,0,0,N,N,N,N,N,N,N,N,N,1.399,3.784,C1,N
C00815,R2,69,33,Y,9,52,E4,9,N,Y,3,N,N,Y,N,29.95,0,0,29,0,2142.8,0,0,1915,0,Y,N,N,N,N,N,Y,Y,N,3.4,3.951,C3,N
C00816,R1,53,31,N,10,46,E3,6,N,N,2,Y,Y,Y,N,27.1,18.5,42.5,37.5,0,1408.35,935,2297.85,2015,0,Y,N,Y,Y,N,N,N,N,N,3.3,3.829,C2,N
C00817,R2,33,33,N,7,56,E2,11,N,N,1,N,N,Y,N,13.45,0,0,16,0,470.9,0,0,470,0,N,N,N,N,N,Y,N,N,N,2.599,4.025,C1,N
C00818,R3,15,38,Y,5,56,E3,13,N,N,3,Y,N,Y,N,5.4,18,0,15,0,76.75,274.95,0,225,0,N,N,N,N,Y,Y,Y,N,N,1.686,4.025,C3,N
C00819,R2,46,49,Y,13,51,E2,21,N,N,2,N,N,Y,N,7.25,0,0,21.75,0,329.95,0,0,945,0,N,N,N,N,N,N,N,N,N,1.981,3.932,C1,Y
C00820,R1,61,43,Y,6,34,E5,6,N,N,3,Y,Y,Y,Y,25.05,39,56.8,32.75,51,1541.9,2536.1,3279.9,1980,3182.65,Y,Y,Y,Y,Y,Y,Y,Y,Y,3.221,3.526,C4,Y
C00821,R3,28,36,N,3,42,E3,7,N,Y,1,Y,N,Y,N,12.9,28.25,0,14,0,363.65,820.15,0,370,0,N,N,N,Y,Y,Y,Y,Y,N,2.557,3.738,C3,N
C00822,R2,32,43,N,13,146,E1,27,N,Y,1,Y,N,Y,Y,18.3,33.5,0,15.5,17.45,546.35,1090.65,0,510,559.45,N,N,N,N,Y,Y,Y,Y,N,2.907,4.984,C3,N
C00823,R1,48,62,N,33,86,E1,22,Y,Y,1,Y,Y,Y,Y,16.35,33.5,38.95,18.75,30.6,729.3,1613.6,1763.1,920,1408.5,N,Y,N,N,Y,Y,Y,Y,Y,2.794,4.454,C3,N
C00824,R1,37,43,N,8,38,E3,9,N,N,1,N,N,N,N,8.1,0,0,0,0,289.75,0,0,0,0,Y,N,N,N,N,N,N,N,N,2.092,3.638,C2,N
C00825,R2,43,27,Y,3,21,E2,1,N,Y,3,N,N,Y,N,12.65,0,0,16.5,0,558.85,0,0,760,0,Y,N,N,N,N,N,N,N,N,2.538,3.045,C2,N
C00826,R3,61,52,Y,30,91,E1,25,N,Y,2,N,N,Y,N,13.8,0,0,47,0,840.15,0,0,2790,0,N,N,N,N,N,N,N,N,N,2.625,4.511,C1,N
C00827,R3,44,32,Y,1,96,E4,5,N,Y,4,Y,Y,Y,Y,5.25,22,61.95,8.75,57.8,213.45,951.95,2803.5,360,2451.6,Y,Y,Y,Y,Y,Y,Y,Y,Y,1.658,4.564,C4,N
C00828,R3,39,34,N,2,54,E3,5,N,N,1,N,N,Y,N,6.5,0,0,13.25,0,265.45,0,0,460,0,N,N,N,N,N,N,N,N,N,1.872,3.989,C1,N
C00829,R2,50,29,Y,10,53,E4,0,N,Y,4,Y,Y,Y,Y,13.2,46,53.15,11.5,46.4,593.35,2412.65,2499,540,2280,Y,Y,Y,N,Y,Y,Y,Y,N,2.58,3.97,C4,N
C00830,R2,10,34,N,1,52,E5,3,N,Y,1,N,Y,N,Y,4.3,0,32.55,0,25.4,47.45,0,332,0,255.7,Y,N,N,Y,N,N,N,N,Y,1.459,3.951,C2,Y
C00831,R2,68,60,N,40,262,E2,39,N,Y,1,N,N,Y,N,31.6,0,0,26,0,2112.25,0,0,1690,0,Y,N,N,N,Y,Y,Y,N,N,3.453,5.568,C3,N
C00832,R3,18,44,Y,10,107,E1,19,N,Y,7,N,N,N,N,2.25,0,0,0,0,41.8,0,0,0,0,N,N,N,N,N,N,N,N,N,0.811,4.673,C1,N
C00833,R3,8,45,N,1,37,E4,0,N,N,1,N,Y,N,N,4.65,0,32.05,0,0,64.45,0,207.85,0,0,Y,N,N,Y,N,N,N,N,Y,1.537,3.611,C2,Y
C00834,R3,42,58,N,7,22,E1,4,N,Y,1,N,N,N,N,3.6,0,0,0,0,166.75,0,0,0,0,Y,N,N,N,N,N,N,N,N,1.281,3.091,C2,N
C00835,R3,17,35,N,4,77,E3,8,N,Y,1,Y,N,N,N,8.1,15,0,0,0,144.4,251.1,0,0,0,N,N,N,N,Y,Y,Y,N,N,2.092,4.344,C3,N
C00836,R1,49,37,Y,17,50,E2,12,N,Y,2,N,N,Y,N,4.2,0,0,16.5,0,243.1,0,0,800,0,Y,N,N,N,N,N,N,N,N,1.435,3.912,C2,N
C00837,R1,62,57,Y,21,94,E1,22,N,N,2,Y,N,Y,N,11.95,32,0,53,0,757.6,1999.95,0,3250,0,Y,N,Y,N,Y,Y,Y,Y,Y,2.481,4.543,C4,N
C00838,R1,13,32,N,7,31,E4,5,N,N,2,Y,N,Y,Y,5.05,35.5,0,10.5,23.3,64.85,452.3,0,115,244.3,N,Y,N,N,Y,Y,Y,Y,N,1.619,3.434,C3,N
C00839,R2,45,59,N,14,51,E1,15,N,N,2,N,N,Y,N,5.95,0,0,5.25,0,236.3,0,0,175,0,N,N,N,N,N,N,N,N,N,1.783,3.932,C1,N
C00840,R2,15,35,N,10,25,E2,3,N,N,1,N,Y,N,N,4.75,0,21.4,0,0,41.4,0,291.4,0,0,N,N,N,Y,N,N,N,N,Y,1.558,3.219,C1,Y
C00841,R2,11,20,N,1,20,E2,0,N,Y,1,Y,Y,Y,Y,4.75,23,38.55,13.5,42.7,48,221.35,427.65,155,387.95,N,Y,Y,Y,Y,Y,Y,Y,Y,1.558,2.996,C4,Y
C00842,R1,52,62,N,23,36,E4,17,N,N,1,Y,N,Y,N,13.35,18.5,0,18.5,0,709.25,978.85,0,915,0,N,N,N,N,N,N,N,Y,N,2.592,3.584,C1,N
C00843,R2,48,35,N,11,50,E1,16,N,N,3,Y,N,Y,N,12.85,21.75,0,17,0,622.75,1018.55,0,790,0,N,Y,N,N,Y,Y,N,N,N,2.553,3.912,C3,N
C00844,R3,53,64,Y,10,54,E2,20,N,Y,2,Y,Y,Y,Y,9.65,39.25,51.15,53.5,74.8,483.55,2053.2,2658.05,2675,3817.55,Y,Y,Y,Y,Y,Y,Y,Y,Y,2.267,3.989,C4,N
C00845,R3,19,30,Y,10,33,E4,1,N,N,3,Y,Y,N,N,4.05,22.25,31.8,0,0,79.45,396.35,543.85,0,0,N,Y,Y,Y,N,Y,Y,Y,Y,1.399,3.497,C4,N
C00846,R3,42,36,Y,14,44,E2,11,N,N,3,Y,N,N,Y,7,26.5,0,0,26.1,321.95,1161.3,0,0,1173.45,N,N,Y,N,Y,Y,Y,Y,N,1.946,3.784,C3,N
C00847,R2,57,51,Y,7,68,E4,18,N,Y,3,Y,N,Y,N,16.05,18.75,0,8.25,0,930.4,1096,0,365,0,Y,N,N,N,Y,Y,Y,Y,N,2.776,4.22,C3,N
C00848,R2,28,20,Y,1,18,E3,0,N,N,3,N,Y,N,Y,7.7,0,38.9,0,32,190.05,0,1041.1,0,873.3,Y,Y,Y,Y,N,Y,N,Y,Y,2.041,2.89,C4,N
C00849,R1,46,31,Y,12,21,E1,5,N,N,5,N,N,Y,N,8.95,0,0,9.25,0,369.95,0,0,415,0,N,N,N,N,N,Y,Y,Y,N,2.192,3.045,C3,N
C00850,R2,10,56,N,26,9,E2,6,Y,N,2,N,N,N,N,3.2,0,0,0,0,36.9,0,0,0,0,N,N,N,N,N,N,N,Y,N,1.163,2.197,C1,N
C00851,R1,55,65,N,34,28,E4,12,Y,Y,1,Y,N,Y,Y,18.6,46.25,0,14.75,41.2,1007.3,2610.55,0,835,2163.5,N,Y,Y,N,Y,Y,Y,Y,N,2.923,3.332,C4,N
C00852,R1,31,32,Y,13,37,E3,8,N,Y,3,Y,N,Y,Y,4.6,19.75,0,8.75,56.45,140.55,593.75,0,290,1771.1,Y,Y,Y,Y,Y,Y,Y,Y,N,1.526,3.611,C4,N
C00853,R2,69,63,N,28,168,E1,43,N,Y,2,Y,N,Y,N,14.5,44.25,0,18.25,0,1020.3,3097.25,0,1230,0,N,N,N,N,Y,Y,Y,Y,N,2.674,5.124,C3,N
C00854,R3,10,33,Y,2,66,E3,9,N,Y,4,Y,N,Y,N,7.1,21.25,0,25.25,0,59.3,241.8,0,220,0,N,N,N,Y,Y,N,Y,N,N,1.96,4.19,C1,Y
C00855,R3,25,30,N,0,20,E1,4,N,Y,1,Y,N,Y,N,8.55,21.75,0,15.5,0,215.95,522.15,0,370,0,N,N,N,N,Y,Y,N,Y,N,2.146,2.996,C3,N
C00856,R1,21,39,Y,7,25,E2,1,N,N,4,Y,N,Y,Y,8.5,27,0,20,31.25,175.3,582,0,440,646.9,N,N,N,N,Y,Y,Y,Y,N,2.14,3.219,C3,N
C00857,R3,11,48,Y,5,323,E4,25,N,N,4,Y,N,Y,Y,5.25,30,0,21.75,25.75,48.5,293.85,0,205,223.25,N,N,N,Y,Y,Y,Y,Y,N,1.658,5.778,C3,Y
C00858,R1,65,59,Y,27,197,E4,26,N,N,2,N,Y,Y,N,45.4,0,25.75,46.75,0,2973.55,0,1699.85,3065,0,Y,N,Y,N,N,N,N,N,Y,3.816,5.283,C2,N
C00859,R3,37,51,Y,26,24,E4,4,N,N,2,N,N,Y,N,8.2,0,0,13.75,0,288.4,0,0,480,0,Y,N,N,N,N,N,N,N,Y,2.104,3.178,C2,N
C00860,R1,3,55,Y,9,26,E5,0,N,Y,2,N,Y,N,N,6.4,0,31.2,0,0,22.4,0,49.55,0,0,Y,Y,N,Y,N,N,N,N,Y,1.856,3.258,C2,Y
C00861,R1,60,44,Y,4,150,E2,24,N,N,2,Y,N,Y,Y,20,63.5,0,15,36.8,1207.3,3907.8,0,870,2163.75,Y,Y,Y,N,Y,Y,Y,Y,Y,2.996,5.011,C4,N
C00862,R3,54,40,N,19,50,E4,12,N,Y,2,N,N,Y,Y,22.8,0,0,5,33.05,1266.1,0,0,310,1746.9,Y,Y,N,Y,Y,Y,Y,Y,Y,3.127,3.912,C4,N
C00863,R2,1,36,N,6,21,E1,1,N,N,2,N,Y,N,N,1.35,0,22.6,0,0,1.35,0,22.6,0,0,Y,N,N,N,Y,N,N,N,Y,0.3,3.045,C2,Y
C00864,R1,14,31,Y,9,39,E3,4,N,Y,7,N,N,N,N,4.4,0,0,0,0,60.65,0,0,0,0,N,N,N,N,N,N,N,N,N,1.482,3.664,C1,N
C00865,R2,10,45,Y,8,115,E3,17,N,Y,4,N,Y,N,N,5.7,0,28.05,0,0,52.95,0,238.9,0,0,Y,N,N,Y,N,N,N,N,Y,1.74,4.745,C2,Y
C00866,R2,33,45,N,24,35,E1,6,N,N,1,Y,N,Y,N,5.65,24,0,25.5,0,205.75,860.95,0,780,0,N,N,Y,N,Y,Y,Y,Y,N,1.732,3.555,C3,Y
C00867,R2,56,58,Y,3,92,E1,25,N,N,3,N,N,Y,N,8.25,0,0,19.75,0,476.7,0,0,1075,0,N,N,N,N,N,N,N,Y,N,2.11,4.522,C1,N
C00868,R1,72,55,Y,28,40,E1,11,N,N,5,N,N,Y,N,34.25,0,0,35.75,0,2472.65,0,0,2770,0,Y,N,N,N,N,N,N,N,N,3.534,3.689,C2,N
C00869,R3,25,29,N,9,55,E4,1,N,N,1,Y,N,N,N,5.25,24.75,0,0,0,147.95,612.45,0,0,0,N,N,N,N,Y,N,N,N,Y,1.658,4.007,C1,Y
C00870,R3,4,37,N,2,41,E2,8,N,N,1,Y,Y,Y,N,2.8,13.5,29.9,16.5,0,5.3,45.75,83.55,60,0,N,N,Y,Y,N,Y,N,N,N,1.03,3.714,C1,N
C00871,R2,53,64,Y,17,380,E2,36,N,Y,2,Y,N,Y,N,12.85,40.25,0,15,0,687.9,2104.3,0,825,0,N,N,N,N,Y,Y,Y,Y,N,2.553,5.94,C3,N
C00872,R3,18,31,Y,12,24,E3,4,N,N,4,N,N,N,N,12.15,0,0,0,0,202.2,0,0,0,0,Y,N,N,N,N,N,N,N,Y,2.497,3.178,C2,N
C00873,R2,6,24,N,2,17,E1,1,N,N,1,Y,N,Y,N,3.25,21,0,15.25,0,29.25,132.2,0,45,0,N,N,N,N,Y,Y,N,Y,N,1.179,2.833,C3,N
C00874,R2,15,39,N,19,32,E2,2,N,N,1,N,Y,N,N,3.45,0,31.85,0,0,44.45,0,462.75,0,0,Y,Y,N,N,N,N,N,N,Y,1.238,3.466,C2,Y
C00875,R2,22,39,N,0,63,E4,9,N,N,1,N,Y,N,N,6.2,0,21.35,0,0,121.7,0,425.25,0,0,Y,N,N,Y,N,N,N,N,Y,1.825,4.143,C2,Y
C00876,R1,3,31,Y,4,22,E1,1,N,N,2,N,Y,N,N,3.4,0,22.7,0,0,7.6,0,35.45,0,0,N,N,N,Y,N,Y,N,N,Y,1.224,3.091,C1,Y
C00877,R1,49,54,N,24,30,E2,5,N,N,1,N,N,Y,N,15.5,0,0,14.25,0,754.8,0,0,625,0,Y,N,N,N,N,N,Y,N,N,2.741,3.401,C2,N
C00878,R1,39,47,N,1,68,E4,10,N,Y,2,N,N,N,N,8.3,0,0,0,0,308.55,0,0,0,0,Y,N,N,Y,N,N,N,N,Y,2.116,4.22,C2,Y
C00879,R1,28,36,N,3,69,E3,2,N,N,1,Y,Y,Y,Y,6.05,25.25,41.55,31.75,36.6,153.05,697.05,1117.15,835,1020.95,Y,Y,Y,N,Y,Y,Y,Y,Y,1.8,4.234,C4,N
C00880,R3,67,50,Y,31,83,E2,12,N,N,2,N,Y,Y,N,29.45,0,22.65,19,0,1921.55,0,1515.4,1240,0,Y,N,N,N,N,N,N,N,Y,3.383,4.419,C2,N
C00881,R2,18,38,N,8,45,E2,2,N,Y,4,Y,Y,Y,Y,2.7,31.5,36.25,15,23.4,45.6,609.2,654.75,270,422.5,N,Y,N,Y,Y,Y,Y,Y,Y,0.993,3.807,C4,Y
C00882,R2,4,36,N,0,21,E2,1,N,Y,3,N,N,N,N,3.3,0,0,0,0,22.1,0,0,0,0,N,N,N,N,N,N,N,Y,N,1.194,3.045,C1,N
C00883,R1,20,35,N,0,78,E4,7,N,N,1,N,Y,N,Y,5.5,0,46.1,0,35.25,97.15,0,825.45,0,701.05,Y,Y,Y,Y,N,Y,Y,N,Y,1.705,4.357,C4,Y
C00884,R1,46,29,Y,4,90,E5,3,N,N,4,Y,N,Y,Y,16.85,40.5,0,34.5,39.8,736.45,1817.75,0,1480,1783.15,N,Y,Y,Y,Y,Y,Y,Y,N,2.824,4.5,C4,N
C00885,R3,69,61,Y,12,301,E2,37,N,N,2,Y,Y,Y,Y,26.05,36.75,41.85,16.25,38.45,1738.15,2589.3,2768.85,1110,2590.2,Y,Y,N,N,Y,Y,Y,Y,N,3.26,5.707,C3,N
C00886,R1,29,29,N,9,41,E2,9,N,N,2,Y,Y,N,N,4.75,23,37.45,0,0,112,626.6,1010.1,0,0,Y,N,N,N,N,N,Y,Y,Y,1.558,3.714,C2,N
C00887,R3,72,60,Y,36,271,E1,43,N,Y,2,N,N,Y,N,21.7,0,0,52.25,0,1580.4,0,0,3665,0,Y,N,N,N,Y,Y,Y,Y,N,3.077,5.602,C3,N
C00888,R2,50,25,Y,1,36,E4,2,N,Y,5,N,Y,Y,Y,13.05,0,40.6,10.25,40.85,682.2,0,1928.2,545,1964.2,Y,Y,Y,N,Y,Y,Y,Y,Y,2.569,3.584,C4,N
C00889,R3,11,63,N,9,41,E3,3,N,N,1,N,Y,N,N,4.15,0,29.9,0,0,46.35,0,299.65,0,0,N,N,N,Y,N,N,N,N,Y,1.423,3.714,C1,Y
C00890,R2,51,48,N,27,58,E1,18,N,N,1,Y,N,Y,N,19.2,25.75,0,9.25,0,964.85,1320.05,0,390,0,N,N,N,N,Y,N,Y,Y,N,2.955,4.06,C3,Y
C00891,R1,25,20,N,0,15,E2,0,N,N,2,Y,N,Y,N,10.7,23,0,18.75,0,296.75,572.25,0,405,0,N,N,N,N,Y,Y,Y,Y,N,2.37,2.708,C3,N
C00892,R2,67,40,Y,10,80,E4,8,N,Y,2,Y,Y,Y,Y,33.05,21.75,53.55,18.75,48.05,2225.15,1391.6,3532.1,1215,3185.35,Y,Y,Y,Y,Y,Y,Y,Y,Y,3.498,4.382,C4,N
C00893,R3,19,50,N,7,112,E4,3,N,Y,1,N,Y,Y,Y,7.15,0,44.8,14.25,46.55,160.2,0,817.25,265,893.75,Y,Y,Y,N,Y,Y,N,Y,Y,1.967,4.718,C4,N
C00894,R2,52,35,Y,8,40,E4,1,N,N,2,Y,Y,Y,Y,10.75,33.5,35.3,11,44.6,546.65,1772.35,1726.45,615,2407.15,Y,Y,N,N,Y,Y,Y,Y,N,2.375,3.689,C3,N
C00895,R2,25,62,N,27,28,E4,33,Y,Y,1,Y,Y,Y,Y,8.3,14.75,52,18,47,160.4,359.25,1183.65,430,1117.55,Y,Y,Y,N,Y,Y,Y,Y,Y,2.116,3.332,C4,Y
C00896,R2,48,35,N,5,63,E4,12,N,N,2,N,N,Y,N,13.4,0,0,27.5,0,560.55,0,0,1315,0,Y,N,Y,N,Y,Y,Y,Y,N,2.595,4.143,C3,Y
C00897,R2,49,57,N,3,189,E1,31,N,Y,3,N,N,Y,N,11,0,0,8.75,0,476.15,0,0,405,0,N,N,N,N,N,N,N,N,N,2.398,5.242,C1,N
C00898,R1,45,32,Y,9,23,E1,15,N,N,4,N,N,N,N,9.85,0,0,0,0,469.1,0,0,0,0,N,N,N,N,N,N,N,N,N,2.287,3.135,C1,N
C00899,R3,49,27,Y,3,29,E3,6,N,Y,3,N,Y,N,N,10.4,0,44,0,0,476.45,0,2096.75,0,0,Y,Y,N,Y,N,N,N,N,Y,2.342,3.367,C2,Y
C00900,R2,31,44,N,23,80,E5,15,N,N,1,Y,Y,N,N,14.05,9.25,30.35,0,0,465.2,306.05,916.5,0,0,Y,N,N,Y,N,N,N,N,Y,2.643,4.382,C2,Y
C00901,R1,9,28,N,7,30,E1,4,N,Y,6,N,N,N,N,4.2,0,0,0,0,47.45,0,0,0,0,N,N,N,N,N,N,N,N,N,1.435,3.401,C1,N
C00902,R1,34,30,N,3,35,E2,2,N,Y,3,Y,N,Y,N,9.05,21.5,0,8,0,333,695.95,0,275,0,N,Y,N,N,Y,Y,Y,Y,Y,2.203,3.555,C3,N
C00903,R2,62,76,N,20,35,E3,18,Y,Y,1,N,N,Y,N,17.25,0,0,17.75,0,1045.7,0,0,1085,0,Y,N,N,N,Y,N,N,N,Y,2.848,3.555,C2,N
C00904,R1,65,48,N,28,94,E1,25,N,N,1,N,N,Y,N,10.4,0,0,22.5,0,664.65,0,0,1470,0,Y,N,N,N,N,N,N,N,N,2.342,4.543,C2,N
C00905,R1,23,35,N,4,118,E2,11,N,N,1,N,Y,N,N,7.9,0,30.15,0,0,196.95,0,672.4,0,0,N,Y,N,Y,N,N,N,N,Y,2.067,4.771,C1,Y
C00906,R3,66,55,N,20,80,E2,24,N,Y,1,Y,N,Y,N,14,30.75,0,14.75,0,938.35,2128.2,0,965,0,Y,N,N,N,Y,Y,Y,Y,N,2.639,4.382,C3,N
C00907,R3,18,28,Y,3,22,E1,2,N,Y,5,N,N,Y,N,3.15,173,0,9.5,0,55.55,0,0,175,0,N,N,N,N,N,N,N,N,N,1.147,3.091,C1,N
C00908,R1,13,40,N,16,142,E2,18,N,Y,1,N,N,N,N,8.45,0,0,0,0,109.85,0,0,0,0,N,N,N,N,N,N,N,N,N,2.134,4.956,C1,Y
C00909,R3,20,32,N,10,19,E3,5,N,N,1,N,Y,N,N,6.85,0,36.05,0,0,106.5,0,701.5,0,0,Y,N,N,Y,N,N,N,N,Y,1.924,2.944,C2,N
C00910,R3,67,47,Y,7,97,E1,23,N,N,4,N,N,Y,N,22.4,0,0,18.5,0,1464.9,0,0,1225,0,N,N,N,N,Y,Y,Y,Y,N,3.109,4.575,C3,N
C00911,R1,6,26,N,7,30,E3,1,N,Y,2,N,Y,N,N,6.35,0,19.75,0,0,30.8,0,109.25,0,0,N,N,N,Y,N,N,N,N,N,1.848,3.401,C1,Y
C00912,R2,2,29,Y,3,44,E2,9,N,Y,6,Y,Y,Y,Y,2.1,16.25,43.2,12.25,33.6,5.1,31.3,47.05,5,24.2,Y,Y,Y,Y,Y,Y,Y,Y,Y,0.742,3.784,C4,Y
C00913,R1,34,63,Y,10,23,E2,0,N,Y,2,Y,Y,Y,Y,14.3,19.5,39.6,15.25,28.95,459.05,616.5,1396.3,495,984.1,Y,Y,Y,Y,Y,Y,Y,Y,Y,2.66,3.135,C4,N
C00914,R2,37,40,Y,14,26,E2,0,N,N,5,N,N,Y,N,18.9,0,0,12,0,653.15,0,0,470,0,Y,N,N,N,N,N,N,N,Y,2.939,3.258,C2,N
C00915,R2,71,70,N,30,153,E3,34,Y,Y,1,Y,N,Y,Y,30.55,46.25,0,26.25,46.7,2291.1,3114.95,0,1805,3292.65,Y,N,N,N,Y,Y,Y,Y,N,3.419,5.03,C3,N
C00916,R3,44,41,N,21,51,E3,7,N,N,1,N,Y,Y,N,4.95,0,31.55,10.75,0,203.65,0,1301.85,460,0,N,N,N,Y,N,N,N,N,Y,1.599,3.932,C1,N
C00917,R1,26,41,Y,20,19,E1,0,N,Y,6,N,N,N,N,5.45,0,0,0,0,165.4,0,0,0,0,N,N,N,N,N,N,N,N,N,1.696,2.944,C1,N
C00918,R2,41,47,Y,6,90,E2,19,N,N,3,N,Y,Y,N,6.7,0,20.2,31.25,0,251.35,0,825.15,1240,0,N,N,N,Y,N,N,N,N,N,1.902,4.5,C1,Y
C00919,R3,62,63,N,43,341,E2,30,N,N,1,N,N,Y,N,14.6,0,0,14.25,0,912.4,0,0,845,0,N,Y,N,Y,Y,Y,N,Y,N,2.681,5.832,C3,Y
C00920,R2,45,49,Y,27,81,E2,7,N,Y,4,Y,N,Y,N,13.85,50.5,0,21,0,583.1,2284.25,0,935,0,N,N,N,N,Y,Y,Y,Y,N,2.628,4.394,C3,N
